Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name
28	ENSG00000003096	12.8004878492988	-0.599998774937857	0.664494735399775	-0.902939847336614	0.366557820818038	0.61675019977635	KLHL13
29	ENSG00000003137	10.76338629702	-2.6674070313817	3.37634182957984	-0.790028725176099	NA	NA	CYP26B1
30	ENSG00000003147	96.1787892816921	0.807485616569372	0.431360963850106	1.87194874882088	0.0612136943476801	0.215457185048392	ICA1
31	ENSG00000003249	100.768430900199	-0.751094854185214	0.449293765430658	-1.6717232954819	0.0945788982891443	0.279284744304708	DBNDD1
32	ENSG00000003393	386.21597962613	-0.430172150743025	0.213304340886931	-2.01670603117755	0.0437262001670979	0.174850036471823	ALS2
33	ENSG00000003400	2196.33036263706	-0.0435287144780354	0.192858535064805	-0.225702816125865	0.821432567650394	0.918667205208323	CASP10
34	ENSG00000003402	12575.4795434548	-0.770993438369329	0.285992878443229	-2.69584838114203	0.00702096163094022	0.0539075015425595	CFLAR
35	ENSG00000003436	20.0924297552869	1.52415790996468	0.780060737032749	1.95389645652771	0.0507134637274525	0.191710846216353	TFPI
36	ENSG00000003509	282.542810608407	0.332392664733618	0.277209836212746	1.19906518929769	0.230502598503822	0.478544960535062	NDUFAF7
37	ENSG00000003756	7476.42130151957	-0.361224139216266	0.158220615247734	-2.28304092137853	0.0224279580151705	0.115280256575835	RBM5
38	ENSG00000004059	2951.01057630885	-0.117177825640817	0.211459652275232	-0.55413798509562	0.579484415802609	0.779921423310492	ARF5
39	ENSG00000004139	799.84900225253	0.1646515611395	0.210982562537939	0.780403646438278	0.435153322221884	0.675671675377248	SARM1
40	ENSG00000004142	1967.43225547352	0.291654137593232	0.277274794809749	1.05185953809234	0.292863998156691	0.544947697094615	POLDIP2
41	ENSG00000004399	1987.64308713332	-1.15623156169819	0.375538681473112	-3.07886142956747	0.00207793307989515	0.0233662676592245	PLXND1
42	ENSG00000004455	2846.08518975723	0.160461193064326	0.126887575602456	1.26459341903621	0.206017113370957	0.447593973481891	AK2
43	ENSG00000004468	2498.66711800604	1.82340404158999	0.37274165605534	4.89187084933504	9.98819806135503e-07	6.67362137592591e-05	CD38
44	ENSG00000004478	1702.6390260185	0.849420741766049	0.392129293696862	2.16617517594261	0.0302978033157335	0.138888661346325	FKBP4
45	ENSG00000004487	1409.37310232274	-0.0519524619719441	0.139616562057022	-0.372108159709059	0.709812321309685	0.858285614425284	KDM1A
46	ENSG00000004534	2775.13605739051	-0.901073569448224	0.247218458805762	-3.64484745112092	0.000267550453830826	0.00525670629832771	RBM6
47	ENSG00000004660	620.478122859981	-0.32885116551817	0.384241388910098	-0.855845244706608	0.392083385156224	0.639265257160014	CAMKK1
48	ENSG00000004700	1315.88290055794	0.616332351416149	0.296946297348146	2.07556840048269	0.0379338865382324	0.16015800180933	RECQL
49	ENSG00000004766	493.885943976397	0.288592196630619	0.313229827554609	0.921343279737002	0.35687123182089	0.608349299504199	VPS50
50	ENSG00000004776	1.91353970458532	2.70892978857815	1.37070325060931	1.97630653270426	0.0481200701732128	NA	HSPB6
51	ENSG00000004777	253.674611625727	-0.192343730828666	0.323330139289747	-0.594883394573681	0.551921417792707	0.762750266991395	ARHGAP33
52	ENSG00000004779	617.233001239411	0.596109713624186	0.192256652393084	3.10059343177053	0.00193133272243108	0.0222828512209523	NDUFAB1
53	ENSG00000004799	511.795875569088	-1.98009438950194	0.66801522157609	-2.96414561457174	0.00303524622711128	0.0301515549342877	PDK4
54	ENSG00000004809	41.4731416266079	0.301574945657364	0.433765209674077	0.695249270645662	0.486899099760896	0.715447704478367	SLC22A16
55	ENSG00000004838	57.3779181126292	-0.47544903252624	0.343587391279259	-1.38377904601222	0.166426121022066	0.39290581088341	ZMYND10
56	ENSG00000004846	0.620345511523094	3.15353955939162	2.35693416491583	1.33798372747685	0.18090174139555	NA	ABCB5
57	ENSG00000004864	223.881304268322	-0.161159146096127	0.268461990052109	-0.600305265057617	0.548302810478238	0.760243609724286	SLC25A13
58	ENSG00000004866	239.696328781821	0.471356625565184	0.348218299402764	1.35362393755187	0.175856385960741	0.407074302908381	ST7
59	ENSG00000004897	1188.37763446907	0.52520771906121	0.223165964139738	2.35344005563655	0.0186006066798159	0.101904590352136	CDC27
60	ENSG00000004939	13528.9884455007	3.99135899659493	0.699086952176842	5.70938848760729	1.13382816585504e-08	1.58001180743642e-06	SLC4A1
61	ENSG00000004961	478.709407463404	0.284352741090217	0.169668437620593	1.67593186498291	0.0937515393091611	0.277465529271612	HCCS
62	ENSG00000004975	809.156985616805	-0.249109317742494	0.19521109262765	-1.27610226647136	0.201919370529294	0.442236968907333	DVL2
63	ENSG00000005001	5.66077406058682	-3.73603181432385	1.46267532950678	-2.55424545622415	0.0106418207561887	0.0711765248382726	PRSS22
64	ENSG00000005007	5785.17535852193	-0.731943052277136	0.293676848992964	-2.4923416836806	0.0126903890882699	0.0800224599586769	UPF1
65	ENSG00000005020	2857.36674250797	-0.366178047397767	0.316620418391106	-1.15652063520883	0.247468264067515	0.496960976597299	SKAP2
66	ENSG00000005022	5019.05349017196	0.449847085538571	0.149572455864393	3.00755298118804	0.00263360213518044	0.027275631095081	SLC25A5
67	ENSG00000005059	1363.70193572764	0.161092173891026	0.237846107761416	0.677295817060912	0.498218284343079	0.723770567947391	MCUB
68	ENSG00000005073	0.244864812444092	1.81586938185671	3.60091744346066	0.504279648275294	0.614064876907264	NA	HOXA11
69	ENSG00000005075	989.237454155113	0.509595921938584	0.272353710208947	1.87108125513557	0.0613338193344463	0.215646569690944	POLR2J
70	ENSG00000005100	369.540843385385	0.0151043615091728	0.205239493964439	0.0735938352673479	0.941333576582485	0.976001385934223	DHX33
71	ENSG00000005102	41.65606707122	-0.0248454954860056	0.450786964535088	-0.0551158250807667	0.956046188716876	0.981892681576383	MEOX1
72	ENSG00000005108	3.60778275439948	-1.5370793882328	1.16594502273584	-1.31831206297027	0.187399204439959	0.4229574327471	THSD7A
73	ENSG00000005156	557.008040590477	-0.131351353382013	0.180505204492073	-0.72768734703038	0.466804997549492	0.700869603414775	LIG3
74	ENSG00000005175	652.340372999131	0.364412843877588	0.217367238867305	1.67648467071916	0.0936432963588172	0.27723531289234	RPAP3
75	ENSG00000005187	95.0683186542241	-0.273450356137718	0.298122003722014	-0.917243117662319	0.35901525713395	0.610622866426649	ACSM3
76	ENSG00000005189	43.8181096811508	0.50877740068073	0.42246525286723	1.20430590972324	0.228471363366133	0.476327879811205	REXO5
77	ENSG00000005194	1009.8909974162	0.311355198858606	0.15751665869082	1.97664933630763	0.0480812812839254	0.185607915117352	CIAPIN1
78	ENSG00000005206	1498.9174899035	-0.577193932812534	0.249880348277612	-2.30988125633347	0.0208947290471463	0.110326431315243	SPPL2B
79	ENSG00000005238	3231.47566483479	0.142627068299605	0.348999463403662	0.408674176483299	0.682778787154621	0.842171670639766	FAM214B
80	ENSG00000005243	40.1731444838413	-0.642908834868413	0.392446098558642	-1.63820926550082	0.101378047459617	0.291715878134325	COPZ2
81	ENSG00000005249	936.096301155654	0.939758582988063	0.51938400470046	1.80937143709314	0.0703933175167821	0.233836664216826	PRKAR2B
82	ENSG00000005302	3182.06929377818	-0.273804752522154	0.232436375270163	-1.17797720861852	0.238805692481721	0.487098699458273	MSL3
83	ENSG00000005339	5502.62414860594	-1.09686885665675	0.363841870771704	-3.01468562243897	0.00257245745213416	0.0268675829181678	CREBBP
84	ENSG00000005379	1209.79171910269	0.0531430901463004	0.274540748979765	0.193570864594011	0.846511913348834	0.933237550422688	TSPOAP1
85	ENSG00000005381	582.758382266681	1.85747147768104	0.768995728320136	2.41545096971951	0.0157157381902054	0.0918831441686864	MPO
86	ENSG00000005421	0.347857045063937	-0.247248104346141	3.6497063850078	-0.0677446562172185	0.945988900419508	NA	PON1
87	ENSG00000005436	222.909578756167	0.0128209310714791	0.305811340037702	0.0419243153962128	0.966559032552799	0.986006355730307	GCFC2
88	ENSG00000005448	358.710865312356	0.161390368846192	0.25299556522701	0.637917778129344	0.523527204306091	0.743960347585733	WDR54
89	ENSG00000005469	234.652745997531	0.201672249016306	0.269659493893258	0.747877429066659	0.454534092991229	0.691512800550443	CROT
90	ENSG00000005471	64.250581791703	-0.454552946689072	0.479432649654373	-0.948105947762971	0.343075520657865	0.593966049164518	ABCB4
91	ENSG00000005483	2850.00582459422	-0.987524921546091	0.183410625379117	-5.3842296186758	7.27555782042535e-08	7.5152452349586e-06	KMT2E
92	ENSG00000005486	1498.50403126401	-0.476606998912349	0.248620827470102	-1.91700350997208	0.0552374857360763	0.202610142265623	RHBDD2
93	ENSG00000005513	52.1530429126015	-0.268576923499573	0.453088460003981	-0.592769287254002	0.553335564502915	0.763423864185834	SOX8
94	ENSG00000005700	872.907318188837	0.3347689263235	0.219576482451899	1.52461193742292	0.127355918147762	0.335590756761593	IBTK
95	ENSG00000005801	366.1354978237	0.62448696174891	0.332327360041599	1.87913195492161	0.0602264778655139	0.213406934826767	ZNF195
96	ENSG00000005810	3320.59967545897	-0.127932536141222	0.193540636145999	-0.661011241301881	0.50860510450176	0.731992150252975	MYCBP2
97	ENSG00000005812	1352.48339216793	-0.338421077434676	0.182056108089227	-1.85888340131282	0.0630436673525835	0.219013879994463	FBXL3
98	ENSG00000005844	16049.9592384979	0.109211634637418	0.260008801012535	0.420030530551745	0.674463150497644	0.837687486019856	ITGAL
99	ENSG00000005882	908.494157049043	0.589878074171143	0.273762731953803	2.15470553629149	0.0311848842976811	0.141158016337492	PDK2
100	ENSG00000005884	135.203173036739	-0.317745146185496	0.329793288728015	-0.963467593324935	0.335312919516778	0.585934174632543	ITGA3
101	ENSG00000005889	704.053422042362	-0.0653069931987225	0.180782877749525	-0.361245456492875	0.717915963789603	0.863481541725258	ZFX
102	ENSG00000005893	5570.25618163531	-0.770878053334205	0.31972862808958	-2.41103856711331	0.0159071662427079	0.0927799143184547	LAMP2
103	ENSG00000005955	1959.4649826563	-0.244218715590085	0.180286099074963	-1.35461755977391	0.175539435889727	0.406748014839242	NA
104	ENSG00000005961	2513.43582439893	1.42565037753044	0.647154603115128	2.20295176866233	0.0275981482706055	0.130545684531639	ITGA2B
105	ENSG00000006007	2767.35146877363	0.72964913699	0.30157983395241	2.41942283549749	0.0155451585177148	0.0912477087815714	GDE1
106	ENSG00000006015	810.208305378991	-0.089258268790302	0.16687701744366	-0.534874545084897	0.592736611252473	0.788617790884871	REX1BD
107	ENSG00000006016	2.82259390431692	1.82457991723731	1.15014125489335	1.58639637477093	0.112649422276462	0.31186915976401	CRLF1
108	ENSG00000006025	951.26943351194	-0.277466308206298	0.266390037502279	-1.04157914765834	0.297606840546652	0.549246781918915	OSBPL7
109	ENSG00000006042	4.91741757664525	2.53669095993517	1.41989683764103	1.78653187519562	0.0740131809387572	0.240790914871907	TMEM98
110	ENSG00000006047	1.8542546834312	-2.0049705317947	1.57652686777609	-1.27176426407689	0.20345688959021	NA	YBX2
111	ENSG00000006062	2078.84213400759	-0.374033522609537	0.252366291977647	-1.48210571102208	0.138312169440416	0.352372737762146	MAP3K14
112	ENSG00000006074	0.752992639080118	-0.333653137252593	2.19679860085925	-0.151881532117732	0.879280374531897	NA	NA
113	ENSG00000006075	130.915512927196	2.0811603340666	0.481590354735619	4.32143275628746	1.55019296452602e-05	0.000606097489737528	NA
114	ENSG00000006114	3123.04341408511	-0.0192556291735454	0.220811854754569	-0.0872037834877478	0.930509532027467	0.971126616553754	NA
115	ENSG00000006118	2.49647525020842	-1.76884553336094	1.3865713400704	-1.27569745763758	0.20206248765601	0.442500744659194	TMEM132A
116	ENSG00000006125	6396.02573523556	0.205482688822458	0.27030891604486	0.760177251379885	0.447148640919158	0.686000627847195	AP2B1
117	ENSG00000006194	1284.70648251677	-0.333058849099462	0.151270632859705	-2.20174162560921	0.0276835645965152	0.130744697477127	ZNF263
118	ENSG00000006210	0.811610654548393	-0.309053468635488	2.18696406668444	-0.141316207862542	0.887620146082174	NA	CX3CL1
119	ENSG00000006282	715.980135917398	0.613329034555009	0.462408123377175	1.32638031978243	0.184713754193561	0.419013117209045	SPATA20
120	ENSG00000006327	92.5311841292593	-0.400689442643113	0.404990597216656	-0.989379618679784	0.322477442557007	0.572729780867122	TNFRSF12A
121	ENSG00000006432	155.140355987288	-0.308353369657163	0.300339931673059	-1.02668122729956	0.304570591762685	0.556435269715328	MAP3K9
122	ENSG00000006451	626.006514904055	-0.107353300170037	0.223780159370626	-0.479726623092792	0.631421794550627	0.812583941554243	RALA
123	ENSG00000006453	12.8256665690444	-0.0378932216797065	0.474183867381607	-0.0799125071229202	0.936306842398823	0.973531576167184	BAIAP2L1
124	ENSG00000006459	1871.4400007446	-0.226120058936622	0.247579280270701	-0.913323839900434	0.361072247675845	0.612412315102108	KDM7A
125	ENSG00000006468	1.87292998403023	2.74108447791292	1.50184474081509	1.82514503891079	0.0679791451190687	NA	ETV1
126	ENSG00000006530	836.544475981078	0.942001926504737	0.22326965140568	4.21912212687216	2.45255403281165e-05	0.000848392361350271	AGK
127	ENSG00000006534	1895.13541589831	-0.312385505135491	0.484660888394495	-0.644544490004775	0.519222417470504	0.740211444983416	ALDH3B1
128	ENSG00000006555	513.039317060626	0.347822014970903	0.316787159130971	1.09796753102325	0.272218667528198	0.523565346266439	TTC22
129	ENSG00000006576	600.327946839223	0.570368031443409	0.38895970043446	1.46639364131122	0.142541077643127	0.359481606966715	PHTF2
130	ENSG00000006607	490.147215430396	0.302579347005322	0.25264114425881	1.19766456842577	0.231047628258432	0.478973046622593	FARP2
131	ENSG00000006625	249.477064248623	0.860508046185932	0.260248544763797	3.306485525085	0.000944742314799715	0.0133855646780991	GGCT
132	ENSG00000006634	335.14492813459	0.642588901631586	0.227823484961094	2.82055601836362	0.00479405024005076	0.0413946682820172	DBF4
133	ENSG00000006638	118.856304016869	-0.0742792688824027	0.391444769979076	-0.189756702807329	0.849499785520868	0.935080459918505	TBXA2R
134	ENSG00000006652	1375.49515225314	-0.507782116869695	0.335696231493336	-1.51262382246842	0.130375239459276	0.340171825313014	IFRD1
135	ENSG00000006695	376.268758508967	0.176922922290139	0.166344692280794	1.06359223047219	0.287513463609805	0.53975239134471	COX10
136	ENSG00000006704	6.08658005527017	-1.50137987164549	0.887893636205273	-1.69094563855887	0.0908471856448889	0.272392938243857	GTF2IRD1
137	ENSG00000006712	1498.11707663705	-0.527442165672659	0.231556922840674	-2.27780780294603	0.0227380312287381	0.11603949497062	PAF1
138	ENSG00000006715	1601.35484173627	-0.118344887088053	0.142380487110128	-0.831187541847053	0.405867691547736	0.650228170643482	VPS41
139	ENSG00000006740	5.574638971306	-1.56122894835235	0.951931935894849	-1.64006363215952	0.100991937100536	0.291063119903769	ARHGAP44
140	ENSG00000006744	1419.36990041999	-0.0111134701233553	0.188004170213175	-0.0591128915425327	0.952862190632381	0.980305587330618	ELAC2
141	ENSG00000006747	8.78059400052542	3.236800225635	1.11366607388682	2.90643694867907	0.00365570565461482	0.0341257499146101	SCIN
142	ENSG00000006756	609.244147182362	-0.115804811558342	0.255479676133305	-0.45328385142432	0.650344359520313	0.824177879457051	ARSD
143	ENSG00000006757	100.589657554302	-0.287097224420896	0.233229492125328	-1.23096449683397	0.218336143123697	0.463036798689867	PNPLA4
144	ENSG00000006831	2078.76516284768	0.0302206101061333	0.180095793823931	0.167802975652381	0.866738281463855	0.943168267686977	ADIPOR2
145	ENSG00000006837	5.32886051450158	-0.854210321757607	0.765773934533573	-1.11548628548959	0.26464209223994	0.515594889115362	CDKL3
146	ENSG00000007001	0.439750172936263	-2.0052000317475	3.46981862693604	-0.577897650378964	0.563333221727317	NA	UPP2
147	ENSG00000007038	47.734896659368	-0.414429519134312	0.561354532776249	-0.738266986256794	0.460352223960934	0.695591069507267	PRSS21
148	ENSG00000007047	951.543021316214	-0.254057368265517	0.324853578039364	-0.782067323373398	0.434175009266681	0.675175707858516	MARK4
149	ENSG00000007062	5.0528230683615	-1.25466775934037	1.0752810443483	-1.16682774790361	0.243279938867243	0.492211096888926	PROM1
150	ENSG00000007080	871.502131894733	0.551034198113113	0.247378354641015	2.22749560652852	0.025914169112207	0.125541633026725	CCDC124
151	ENSG00000007129	645.841998676879	0.114207990853774	0.283008953789489	0.403549037316767	0.68654436788522	0.844530745634533	CEACAM21
152	ENSG00000007168	4096.86634843652	-0.0776884026092274	0.185996833991375	-0.417686693596248	0.676176202371289	0.838278838019512	PAFAH1B1
153	ENSG00000007171	1.50480564839538	-0.942784920680823	1.41036223702825	-0.668470053953905	0.50383359110322	NA	NOS2
154	ENSG00000007202	4727.23932153462	-0.268087022912691	0.178306110206049	-1.50352123436988	0.13270468541176	0.343788130710853	KIAA0100
155	ENSG00000007237	3722.52020917322	-0.472178741933262	0.296755842236619	-1.59113545456931	0.111579094976681	0.309871897248405	GAS7
156	ENSG00000007255	536.948090207552	-0.0897386849047376	0.18539749619062	-0.484033963503321	0.62836176557584	0.81043486576251	TRAPPC6A
157	ENSG00000007264	1700.99347527225	0.195000580444051	0.299749085276057	0.650546040080366	0.515339572508676	0.73756477473244	MATK
158	ENSG00000007306	0.748213231333396	-0.305226595994165	1.96081942060093	-0.155662776891828	0.876298839173759	NA	CEACAM7
159	ENSG00000007312	2807.71375399232	-0.0939022483068926	0.347437249315103	-0.27027110216881	0.786951695476068	0.901588269311731	CD79B
160	ENSG00000007314	13.855866174126	-0.727833018351926	0.67021921563495	-1.08596262442639	0.277495528385975	0.52883505400017	SCN4A
161	ENSG00000007341	200.313675902892	-0.142855378122811	0.239448972303533	-0.596600506356416	0.550774133097794	0.761902125959123	ST7L
162	ENSG00000007350	148.611692331906	-0.559993114109785	0.546902571035319	-1.02393578631325	0.305865605896456	0.557395977178115	TKTL1
163	ENSG00000007376	772.499586693839	0.112867757378259	0.21311858723898	0.529600720615208	0.596388794625063	0.791049383583859	RPUSD1
164	ENSG00000007384	5.60321540566079	-0.942795734851726	0.756265620779804	-1.24664629588687	0.212527218493361	0.455448817311672	RHBDF1
165	ENSG00000007392	1175.20400266169	-0.306884538369539	0.212589568394943	-1.44355407787186	0.148864450389189	0.367871491715401	LUC7L
166	ENSG00000007402	264.097286618954	-1.43729090193803	0.378604014485743	-3.79629070729822	0.000146877252051436	0.00332433316418042	CACNA2D2
167	ENSG00000007516	553.076515726581	-3.68063307460954	0.453239219957396	-8.1207294350112	4.63390056321495e-16	5.65046249927023e-13	BAIAP3
168	ENSG00000007520	909.904699148866	0.393475700006205	0.268800094635016	1.4638227733531	0.143242378362471	0.360415115018289	TSR3
169	ENSG00000007541	1015.17654968398	0.0227257723815243	0.265634861501126	0.0855526727670418	0.931822022112203	0.971795139438935	PIGQ
170	ENSG00000007545	426.486271374579	0.207208270872985	0.17117392849068	1.21051303022626	0.226082093868871	0.473217643104996	CRAMP1
171	ENSG00000007866	4.74515993753493	-0.487903076144657	0.820584003891403	-0.594580291391138	0.5521240573754	0.762750266991395	TEAD3
172	ENSG00000007923	1000.04317737841	-0.105436139076077	0.160186278552948	-0.658209554704315	0.510403486042018	0.733498233108409	DNAJC11
173	ENSG00000007944	2098.65944426088	-0.272574896775883	0.208453504999315	-1.30760524643987	0.191007236499714	0.427111883565549	MYLIP
174	ENSG00000007968	1184.01724214587	1.56414739222218	0.37214693630243	4.20303713302923	2.63357365678569e-05	0.000903005659822298	E2F2
175	ENSG00000008018	2194.0384770731	0.597679606893657	0.24226552914494	2.46704353278458	0.0136233793942337	0.0838935226012243	PSMB1
176	ENSG00000008056	10.0629992378652	-0.245739149050145	0.646396659175593	-0.38016772760484	0.703820913617522	0.854536438152832	SYN1
177	ENSG00000008083	2067.78168712365	-1.03555654569111	0.276504256164601	-3.74517398052149	0.000180268806329449	0.00388194747404807	JARID2
178	ENSG00000008086	30.5399594401707	-0.792862976071536	0.40914206217838	-1.93786718444475	0.0526394284640059	0.196437997462324	CDKL5
179	ENSG00000008128	35.7444708930296	-0.527086916525797	0.411435108122676	-1.28109367946461	0.200160763644703	0.440212933237138	CDK11A
180	ENSG00000008130	14606.896516863	-0.863133012244572	0.409723792845598	-2.10662164930665	0.0351503886177994	0.152633893152296	NADK
181	ENSG00000008226	132.116621637874	-1.20726953525905	0.265630887781232	-4.54491397948168	5.49576934951439e-06	0.000266005073518102	DLEC1
182	ENSG00000008256	330.077881263039	-1.31829562947715	0.209795738153714	-6.28371024635046	3.30586606667889e-10	7.86554231230552e-08	CYTH3
183	ENSG00000008277	55.4381126387658	-0.969549709101537	0.436426822148472	-2.22156306601087	0.0263128482278165	0.126506251507776	ADAM22
184	ENSG00000008282	998.980630449623	-0.301192669190904	0.210734234088372	-1.42925363073471	0.152931348182734	0.373381379432505	SYPL1
185	ENSG00000008283	918.088355692922	0.214649699347433	0.304282434387711	0.705429150977314	0.480543208134176	0.710158630026447	CYB561
186	ENSG00000008294	2156.21337766429	-0.565882760661791	0.24698943736347	-2.29112129936568	0.0219563990818482	0.114201371923982	SPAG9
187	ENSG00000008300	134.808812162689	-0.149116272972067	0.407083076592629	-0.36630427926457	0.714138036786543	0.861008101452568	CELSR3
188	ENSG00000008311	17.8486608719154	0.41564500034994	0.517955136924233	0.802472976362702	0.422279414278859	0.66460894532567	AASS
189	ENSG00000008324	319.949845975285	0.528727693322085	0.249529466436968	2.11889882534431	0.0340990182531263	0.149694612803846	SS18L2
190	ENSG00000008382	501.682847359263	0.147259855309906	0.210626355271428	0.699152084363501	0.484456991547946	0.71328406866602	MPND
191	ENSG00000008394	273.021656661153	0.323631639727884	0.364509535726291	0.887855071014925	0.374618715130322	0.623759618747019	MGST1
192	ENSG00000008405	312.800155137044	-0.203392168933241	0.273428309098623	-0.743859220735917	0.456961648249168	0.693152057016114	CRY1
193	ENSG00000008438	1561.97655542375	1.15267042224595	0.520754116811911	2.2134638690956	0.0268656815526591	0.128216596646864	PGLYRP1
194	ENSG00000008441	1748.46414378152	2.69908038957167	0.588441577884144	4.58682814235652	4.50030831890947e-06	0.000223982181892663	NFIX
195	ENSG00000008513	4963.32464511266	0.205911093966236	0.225205273188773	0.914326254668273	0.360545438879258	0.612290763558808	ST3GAL1
196	ENSG00000008516	18956.8491334728	-1.67583833286807	0.480772302740371	-3.48572145965127	0.000490811772277304	0.00834123491039217	MMP25
197	ENSG00000008517	11836.0565665562	1.03737398745417	0.315540222736153	3.28761252197503	0.00101040801831634	0.0140107039355735	IL32
198	ENSG00000008710	1653.6883107875	-0.3839372612226	0.206067372588854	-1.86316376241004	0.0624392295371672	0.217883986455041	PKD1
199	ENSG00000008735	12.5712246321352	-0.412303860066641	0.47533611512564	-0.867394348854939	0.385725977140447	0.633407441630345	MAPK8IP2
200	ENSG00000008838	1721.91095132008	-0.0220586694049158	0.190985666161999	-0.11549908350821	0.908049546870744	0.961218047544181	MED24
201	ENSG00000008853	550.994163939989	0.342738845149875	0.268088532449609	1.2784539570498	0.20108940941533	0.441162080028458	RHOBTB2
202	ENSG00000008869	1451.35641822153	-0.05667036179999	0.173558018260859	-0.326521138970451	0.744030098357141	0.879493091148264	HEATR5B
203	ENSG00000008952	1724.27206754699	0.653909392252044	0.21371833203457	3.05967853120934	0.00221574682400485	0.0244647541235623	SEC62
204	ENSG00000008988	9779.17273354529	0.902969618046663	0.352978430056491	2.5581439010371	0.010523253599761	0.070722934113447	RPS20
205	ENSG00000009307	9943.13327960211	-0.0260951323432893	0.13894595448435	-0.187807787856309	0.85102733057809	0.936074113746505	CSDE1
206	ENSG00000009335	1698.37939325968	0.259507135374393	0.165846025567855	1.56474738834315	0.11764215228283	0.319888277496588	UBE3C
207	ENSG00000009413	658.392973266737	-0.145440579380127	0.188982789011419	-0.76959695716703	0.441539010561777	0.681628904578278	REV3L
208	ENSG00000009694	149.245738558064	0.932885406113229	0.753165645484089	1.2386191692448	0.215486565654218	0.459393416270405	TENM1
209	ENSG00000009724	1.37582355114842	0.854865693472111	1.66756170511789	0.512644114366774	0.60820028880767	NA	MASP2
210	ENSG00000009765	0.266206395087911	1.92121038932159	3.59080269547116	0.535036467401756	0.592624640618035	NA	IYD
211	ENSG00000009780	280.750952079218	-0.0597628762713523	0.180962065607137	-0.330250851585081	0.741210426168674	0.877829005321464	FAM76A
